timestamp,site_id,equipment_id,equipment_type,machine_state,energy_kwh,temperature_c,pressure_bar,flow_m3_h
2026-01-05T12:45:00,LILLE,LIL-PM-01,PUMP,IDLE,3.917,28.414,1.555,24.633
2026-01-05T13:00:00,LILLE,LIL-PM-01,PUMP,RUNNING,11.062,29.645,3.503,129.267
2026-01-05T13:15:00,LILLE,LIL-PM-01,PUMP,RUNNING,11.031,29.43,3.107,124.3
2026-01-05T13:30:00,LILLE,LIL-PM-01,PUMP,RUNNING,10.39,30.022,3.526,113.651
2026-01-05T13:45:00,LILLE,LIL-PM-01,PUMP,RUNNING,11.649,31.418,3.364,124.546
2026-01-05T14:00:00,LILLE,LIL-PM-01,PUMP,RUNNING,10.432,30.963,3.356,120.611
2026-01-05T14:15:00,LILLE,LIL-PM-01,PUMP,IDLE,4.259,29.806,1.582,22.692
2026-01-05T14:30:00,LILLE,LIL-PM-01,PUMP,RUNNING,10.184,31.274,3.475,107.676
2026-01-05T14:45:00,LILLE,LIL-PM-01,PUMP,RUNNING,11.352,29.743,3.333,126.141
2026-01-05T15:00:00,LILLE,LIL-PM-01,PUMP,RUNNING,11.286,31.165,3.501,116.74
2026-01-05T15:15:00,LILLE,LIL-PM-01,PUMP,RUNNING,10.594,30.984,3.402,126.438
2026-01-05T15:30:00,LILLE,LIL-PM-01,PUMP,RUNNING,10.616,30.922,3.323,123.506
2026-01-05T15:45:00,LILLE,LIL-PM-01,PUMP,RUNNING,10.53,32.067,3.448,111.6
2026-01-05T16:00:00,LILLE,LIL-PM-01,PUMP,RUNNING,11.824,31.784,3.354,129.403
2026-01-05T16:15:00,LILLE,LIL-PM-01,PUMP,RUNNING,12.116,29.951,3.31,126.869
2026-01-05T16:30:00,LILLE,LIL-PM-01,PUMP,RUNNING,9.985,32.973,3.357,114.326
2026-01-05T16:45:00,LILLE,LIL-PM-01,PUMP,RUNNING,11.526,30.696,3.228,127.435
2026-01-05T17:00:00,LILLE,LIL-PM-01,PUMP,IDLE,3.641,27.567,1.523,22.18
2026-01-05T17:15:00,LILLE,LIL-PM-01,PUMP,RUNNING,10.579,30.225,3.317,124.346
2026-01-05T17:30:00,LILLE,LIL-PM-01,PUMP,RUNNING,11.358,33.202,3.303,120.371
2026-01-05T17:45:00,LILLE,LIL-PM-01,PUMP,RUNNING,12.126,31.836,3.588,126.114
2026-01-05T18:00:00,LILLE,LIL-PM-01,PUMP,IDLE,3.898,28.839,1.476,25.75
2026-01-05T18:15:00,LILLE,LIL-PM-01,PUMP,RUNNING,10.719,31.387,3.514,111.013
2026-01-05T18:30:00,LILLE,LIL-PM-01,PUMP,IDLE,3.975,29.805,1.452,24.958
2026-01-05T18:45:00,LILLE,LIL-PM-01,PUMP,RUNNING,10.492,31.262,3.399,113.45
2026-01-05T19:00:00,LILLE,LIL-PM-01,PUMP,IDLE,3.697,30.473,1.416,24.441
2026-01-05T19:15:00,LILLE,LIL-PM-01,PUMP,RUNNING,12.8,30.125,3.293,121.164
2026-01-05T19:30:00,LILLE,LIL-PM-01,PUMP,RUNNING,9.307,30.584,3.5,110.153
2026-01-05T19:45:00,LILLE,LIL-PM-01,PUMP,RUNNING,11.0,32.332,3.522,114.575
2026-01-05T20:00:00,LILLE,LIL-PM-01,PUMP,RUNNING,11.73,29.504,3.35,129.937
2026-01-05T20:15:00,LILLE,LIL-PM-01,PUMP,RUNNING,11.309,30.706,3.096,125.557
2026-01-05T20:30:00,LILLE,LIL-PM-01,PUMP,RUNNING,10.416,31.261,3.444,120.331
2026-01-05T20:45:00,LILLE,LIL-PM-01,PUMP,IDLE,3.917,31.797,1.52,24.203
2026-01-05T21:00:00,LILLE,LIL-PM-01,PUMP,MAINTENANCE,1.034,25.043,0.347,2.242
2026-01-05T21:15:00,LILLE,LIL-PM-01,PUMP,RUNNING,11.489,29.741,3.537,127.184
2026-01-05T21:30:00,LILLE,LIL-PM-01,PUMP,RUNNING,11.268,31.012,3.39,131.381
2026-01-05T21:45:00,LILLE,LIL-PM-01,PUMP,IDLE,3.81,27.945,1.569,24.636
2026-01-05T22:00:00,LILLE,LIL-PM-01,PUMP,RUNNING,11.658,31.287,3.441,113.619
2026-01-05T22:15:00,LILLE,LIL-PM-01,PUMP,RUNNING,11.736,30.296,3.563,120.744
2026-01-05T22:30:00,LILLE,LIL-PM-01,PUMP,RUNNING,11.433,31.773,3.324,117.06
2026-01-05T22:45:00,LILLE,LIL-PM-01,PUMP,RUNNING,10.857,30.662,3.45,119.644
2026-01-05T23:00:00,LILLE,LIL-PM-01,PUMP,IDLE,3.162,28.881,1.473,23.602
2026-01-05T23:15:00,LILLE,LIL-PM-01,PUMP,IDLE,3.422,27.155,1.53,24.217
2026-01-05T23:30:00,LILLE,LIL-PM-01,PUMP,STOPPED,0.698,27.049,0.281,2.028
2026-01-05T23:45:00,LILLE,LIL-PM-01,PUMP,IDLE,3.816,29.228,1.422,23.373
2026-01-05T00:00:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.22,7.67,2.747,144.684
2026-01-05T00:15:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.759,3.2,0.24,3.166
2026-01-05T00:30:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.099,8.083,2.923,151.208
2026-01-05T00:45:00,LILLE,LIL-CH-01,CHILLER,MAINTENANCE,1.293,2.939,0.281,2.905
2026-01-05T01:00:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.417,7.41,2.772,158.478
2026-01-05T01:15:00,LILLE,LIL-CH-01,CHILLER,RUNNING,19.369,7.683,2.887,150.29
2026-01-05T01:30:00,LILLE,LIL-CH-01,CHILLER,MAINTENANCE,1.205,3.008,0.334,2.934
2026-01-05T01:45:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.428,2.88,0.206,2.765
2026-01-05T02:00:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.233,6.11,1.237,29.876
2026-01-05T02:15:00,LILLE,LIL-CH-01,CHILLER,IDLE,5.783,6.206,1.251,31.366
2026-01-05T02:30:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.014,3.851,0.259,3.929
2026-01-05T02:45:00,LILLE,LIL-CH-01,CHILLER,MAINTENANCE,1.694,3.194,0.221,3.508
2026-01-05T03:00:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.501,5.951,1.191,29.309
2026-01-05T03:15:00,LILLE,LIL-CH-01,CHILLER,RUNNING,19.71,8.214,2.727,160.669
2026-01-05T03:30:00,LILLE,LIL-CH-01,CHILLER,IDLE,5.85,5.723,1.306,30.527
2026-01-05T03:45:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.22,2.835,0.222,3.36
2026-01-05T04:00:00,LILLE,LIL-CH-01,CHILLER,RUNNING,19.333,8.32,2.689,155.046
2026-01-05T04:15:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.278,6.232,1.101,32.721
2026-01-05T04:30:00,LILLE,LIL-CH-01,CHILLER,RUNNING,19.087,7.825,2.957,165.567
2026-01-05T04:45:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.63,5.806,1.325,32.229
2026-01-05T05:00:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.362,3.251,0.337,3.249
2026-01-05T05:15:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.628,2.62,0.344,2.912
2026-01-05T05:30:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.338,2.992,0.288,3.256
2026-01-05T05:45:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.691,3.063,0.219,3.497
2026-01-05T06:00:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.178,5.918,1.187,36.706
2026-01-05T06:15:00,LILLE,LIL-CH-01,CHILLER,IDLE,5.661,5.917,1.269,30.457
2026-01-05T06:30:00,LILLE,LIL-CH-01,CHILLER,MAINTENANCE,1.303,2.744,0.26,2.85
2026-01-05T06:45:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.494,2.579,0.334,3.811
2026-01-05T07:00:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.309,7.946,2.846,158.142
2026-01-05T07:15:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.252,8.423,2.649,170.179
2026-01-05T07:30:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.463,5.812,1.218,29.529
2026-01-05T07:45:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.565,8.35,2.732,154.924
2026-01-05T08:00:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.614,6.363,1.247,28.923
2026-01-05T08:15:00,LILLE,LIL-CH-01,CHILLER,IDLE,5.65,5.782,1.275,31.084
2026-01-05T08:30:00,LILLE,LIL-CH-01,CHILLER,RUNNING,16.611,7.798,2.812,147.0
2026-01-05T08:45:00,LILLE,LIL-CH-01,CHILLER,RUNNING,16.483,8.005,2.731,173.817
2026-01-05T09:00:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.553,7.571,2.787,157.884
2026-01-05T09:15:00,LILLE,LIL-CH-01,CHILLER,RUNNING,16.846,29.5,2.844,165.148
2026-01-05T09:30:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.653,7.521,2.995,138.813
2026-01-05T09:45:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.047,8.28,2.747,162.881
2026-01-05T10:00:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.006,8.135,2.772,162.389
2026-01-05T10:15:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.024,8.601,2.854,160.821
2026-01-05T10:30:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.296,8.47,2.665,155.102
2026-01-05T10:45:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.916,8.061,2.925,151.897
2026-01-05T11:00:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.481,3.273,0.336,3.209
2026-01-05T11:15:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.059,5.721,1.165,30.314
2026-01-05T11:30:00,LILLE,LIL-CH-01,CHILLER,RUNNING,19.288,7.674,2.809,147.63
2026-01-05T11:45:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.358,7.916,2.759,154.006
2026-01-05T12:00:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.079,7.758,2.969,154.198
2026-01-05T12:15:00,LILLE,LIL-CH-01,CHILLER,RUNNING,19.068,7.953,2.828,148.226
2026-01-05T12:30:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.308,5.8,1.201,30.895
2026-01-05T12:45:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.633,8.205,2.678,156.406
2026-01-05T13:00:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.042,7.974,2.749,151.99
2026-01-05T13:15:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.429,2.748,0.232,3.582
2026-01-05T13:30:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.766,7.755,2.843,148.196
2026-01-05T13:45:00,LILLE,LIL-CH-01,CHILLER,RUNNING,19.418,7.95,2.852,143.075
2026-01-05T14:00:00,LILLE,LIL-CH-01,CHILLER,RUNNING,19.208,8.057,2.992,152.217
2026-01-05T14:15:00,LILLE,LIL-CH-01,CHILLER,RUNNING,16.475,7.775,2.741,152.626
2026-01-05T14:30:00,LILLE,LIL-CH-01,CHILLER,RUNNING,16.487,7.607,2.901,164.377
2026-01-05T14:45:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.494,7.954,2.896,155.798
2026-01-05T15:00:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.595,7.713,2.839,137.773
2026-01-05T15:15:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.288,5.893,1.282,31.806
2026-01-05T15:30:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.309,7.688,2.773,159.401
2026-01-05T15:45:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.106,6.235,1.271,28.547
2026-01-05T16:00:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.483,7.614,2.83,160.452
2026-01-05T16:15:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.456,8.796,2.773,161.117
2026-01-05T16:30:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.737,7.748,2.648,169.686
2026-01-05T16:45:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.272,6.151,1.238,29.643
2026-01-05T17:00:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.647,2.322,0.294,2.866
2026-01-05T17:15:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.777,7.73,2.719,157.113
2026-01-05T17:30:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.398,8.356,2.958,150.113
2026-01-05T17:45:00,LILLE,LIL-CH-01,CHILLER,RUNNING,16.927,7.735,2.808,166.525
2026-01-05T18:00:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.77,7.925,2.648,161.384
2026-01-05T18:15:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.014,7.97,2.555,149.453
2026-01-05T18:30:00,LILLE,LIL-CH-01,CHILLER,RUNNING,20.035,7.756,2.726,155.73
2026-01-05T18:45:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.315,3.39,0.298,3.029
2026-01-05T19:00:00,LILLE,LIL-CH-01,CHILLER,IDLE,5.709,5.895,1.363,29.672
2026-01-05T19:15:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.496,7.874,3.136,142.156
2026-01-05T19:30:00,LILLE,LIL-CH-01,CHILLER,RUNNING,15.464,8.02,3.048,150.831
2026-01-05T19:45:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.699,3.023,0.391,3.635
2026-01-05T20:00:00,LILLE,LIL-CH-01,CHILLER,RUNNING,19.349,7.974,2.536,155.7
2026-01-05T20:15:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.312,3.039,0.303,3.216
2026-01-05T20:30:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.289,6.192,1.253,28.268
2026-01-05T20:45:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.311,5.814,1.326,28.403
2026-01-05T21:00:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.355,2.988,0.264,2.932
2026-01-05T21:15:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.636,8.203,2.794,160.667
2026-01-05T21:30:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.603,2.928,0.279,3.055
2026-01-05T21:45:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.252,5.899,1.292,31.898
2026-01-05T22:00:00,LILLE,LIL-CH-01,CHILLER,RUNNING,15.707,7.99,2.772,148.594
2026-01-05T22:15:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.781,7.874,2.741,151.405
2026-01-05T22:30:00,LILLE,LIL-CH-01,CHILLER,RUNNING,19.024,8.409,2.709,150.045
2026-01-05T22:45:00,LILLE,LIL-CH-01,CHILLER,IDLE,5.838,6.068,1.242,30.067
2026-01-05T23:00:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.065,7.391,2.906,159.149
2026-01-05T23:15:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.73,6.182,1.319,31.739
2026-01-05T23:30:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.107,5.925,1.231,32.657
2026-01-05T23:45:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.395,8.381,2.913,160.009
2026-01-05T00:00:00,ARRAS,ARR-PM-01,PUMP,STOPPED,0.65,26.27,0.323,2.428
2026-01-05T00:15:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.98,27.694,1.441,25.344
2026-01-05T00:30:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.788,28.875,1.518,24.361
2026-01-05T00:45:00,ARRAS,ARR-PM-01,PUMP,MAINTENANCE,0.949,25.882,0.352,2.369
2026-01-05T01:00:00,ARRAS,ARR-PM-01,PUMP,RUNNING,11.134,29.427,3.594,118.827
2026-01-05T01:15:00,ARRAS,ARR-PM-01,PUMP,RUNNING,11.647,30.959,3.602,110.451
2026-01-05T01:30:00,ARRAS,ARR-PM-01,PUMP,RUNNING,10.601,29.751,3.208,117.865
2026-01-05T01:45:00,ARRAS,ARR-PM-01,PUMP,RUNNING,11.356,32.04,3.184,118.255
2026-01-05T02:00:00,ARRAS,ARR-PM-01,PUMP,RUNNING,11.142,31.004,3.339,128.566
2026-01-05T02:15:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.428,28.677,1.531,25.106
2026-01-05T02:30:00,ARRAS,ARR-PM-01,PUMP,RUNNING,11.98,30.427,3.588,127.114
2026-01-05T02:45:00,ARRAS,ARR-PM-01,PUMP,RUNNING,11.138,29.08,3.492,120.4
2026-01-05T03:00:00,ARRAS,ARR-PM-01,PUMP,RUNNING,11.871,31.263,3.388,118.186
2026-01-05T03:15:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.712,29.366,1.555,26.345
2026-01-05T03:30:00,ARRAS,ARR-PM-01,PUMP,RUNNING,10.455,30.981,3.489,111.089
2026-01-05T03:45:00,ARRAS,ARR-PM-01,PUMP,RUNNING,10.195,30.198,3.35,124.592
2026-01-05T04:00:00,ARRAS,ARR-PM-01,PUMP,RUNNING,10.751,30.445,3.385,122.022
2026-01-05T04:15:00,ARRAS,ARR-PM-01,PUMP,MAINTENANCE,1.201,24.822,0.303,2.175
2026-01-05T04:30:00,ARRAS,ARR-PM-01,PUMP,IDLE,4.392,28.641,1.479,22.145
2026-01-05T04:45:00,ARRAS,ARR-PM-01,PUMP,RUNNING,10.675,31.265,3.237,127.044
2026-01-05T05:00:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.964,28.403,1.501,21.904
2026-01-05T05:15:00,ARRAS,ARR-PM-01,PUMP,MAINTENANCE,0.396,25.219,0.315,2.343
2026-01-05T05:30:00,ARRAS,ARR-PM-01,PUMP,RUNNING,11.275,32.284,3.633,114.541
2026-01-05T05:45:00,ARRAS,ARR-PM-01,PUMP,RUNNING,10.932,30.403,3.376,128.919
2026-01-05T06:00:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.955,28.599,1.537,22.079
2026-01-05T06:15:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.388,29.227,1.454,26.611
2026-01-05T06:30:00,ARRAS,ARR-PM-01,PUMP,RUNNING,12.559,30.085,3.797,135.884
2026-01-05T06:45:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.865,30.184,1.568,26.557
2026-01-05T07:00:00,ARRAS,ARR-PM-01,PUMP,RUNNING,11.103,30.101,3.275,118.812
2026-01-05T07:15:00,ARRAS,ARR-PM-01,PUMP,RUNNING,10.228,30.912,3.712,129.83
2026-01-05T07:30:00,ARRAS,ARR-PM-01,PUMP,RUNNING,11.782,29.257,3.303,124.503
2026-01-05T07:45:00,ARRAS,ARR-PM-01,PUMP,RUNNING,11.067,31.514,3.379,133.987
2026-01-05T08:00:00,ARRAS,ARR-PM-01,PUMP,RUNNING,10.67,31.265,3.336,125.142
2026-01-05T08:15:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.513,29.006,1.511,23.151
2026-01-05T08:30:00,ARRAS,ARR-PM-01,PUMP,IDLE,4.174,28.74,1.493,24.043
2026-01-05T08:45:00,ARRAS,ARR-PM-01,PUMP,IDLE,4.029,30.214,1.394,24.196
2026-01-05T09:00:00,ARRAS,ARR-PM-01,PUMP,RUNNING,10.856,30.748,3.657,122.451
2026-01-05T09:15:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.657,27.712,1.43,25.207
2026-01-05T09:30:00,ARRAS,ARR-PM-01,PUMP,RUNNING,10.976,30.878,3.269,119.791
2026-01-05T09:45:00,ARRAS,ARR-PM-01,PUMP,RUNNING,10.544,29.885,3.244,120.731
2026-01-05T10:00:00,ARRAS,ARR-PM-01,PUMP,RUNNING,10.903,30.954,3.293,119.116
2026-01-05T10:15:00,ARRAS,ARR-PM-01,PUMP,STOPPED,1.244,26.154,0.298,1.917
2026-01-05T10:30:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.931,29.244,1.554,24.631
2026-01-05T10:45:00,ARRAS,ARR-PM-01,PUMP,RUNNING,11.207,30.327,3.295,123.499
2026-01-05T11:00:00,ARRAS,ARR-PM-01,PUMP,RUNNING,9.157,29.876,3.431,129.003
2026-01-05T11:15:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.59,27.585,1.532,23.469
2026-01-05T11:30:00,ARRAS,ARR-PM-01,PUMP,RUNNING,10.788,30.897,3.483,120.218
2026-01-05T11:45:00,ARRAS,ARR-PM-01,PUMP,RUNNING,9.942,31.657,3.154,115.234
2026-01-05T12:00:00,ARRAS,ARR-PM-01,PUMP,RUNNING,10.808,30.952,3.466,131.724
2026-01-05T12:15:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.78,29.041,1.655,25.232
2026-01-05T12:30:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.795,28.913,1.578,23.549
2026-01-05T12:45:00,ARRAS,ARR-PM-01,PUMP,STOPPED,0.595,25.322,0.328,2.106
2026-01-05T13:00:00,ARRAS,ARR-PM-01,PUMP,RUNNING,11.256,31.588,3.468,114.866
2026-01-05T13:15:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.66,30.272,1.647,26.762
2026-01-05T13:30:00,ARRAS,ARR-PM-01,PUMP,RUNNING,9.214,30.987,3.538,122.129
2026-01-05T13:45:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.637,30.255,1.589,23.662
2026-01-05T14:00:00,ARRAS,ARR-PM-01,PUMP,RUNNING,11.518,31.138,3.558,119.675
2026-01-05T14:15:00,ARRAS,ARR-PM-01,PUMP,RUNNING,11.654,30.643,3.315,112.025
2026-01-05T14:30:00,ARRAS,ARR-PM-01,PUMP,RUNNING,10.132,29.872,3.387,117.584
2026-01-05T14:45:00,ARRAS,ARR-PM-01,PUMP,RUNNING,10.777,29.72,3.392,114.775
2026-01-05T15:00:00,ARRAS,ARR-PM-01,PUMP,RUNNING,11.566,31.026,3.331,123.667
2026-01-05T15:15:00,ARRAS,ARR-PM-01,PUMP,RUNNING,11.276,31.938,3.269,117.928
2026-01-05T15:30:00,ARRAS,ARR-PM-01,PUMP,RUNNING,10.823,31.327,3.302,116.93
2026-01-05T15:45:00,ARRAS,ARR-PM-01,PUMP,RUNNING,10.83,31.89,3.652,126.55
2026-01-05T16:00:00,ARRAS,ARR-PM-01,PUMP,IDLE,4.148,28.845,1.559,25.028
2026-01-05T16:15:00,ARRAS,ARR-PM-01,PUMP,RUNNING,10.757,32.029,3.534,122.481
2026-01-05T16:30:00,ARRAS,ARR-PM-01,PUMP,RUNNING,10.737,31.037,3.399,124.515
2026-01-05T16:45:00,ARRAS,ARR-PM-01,PUMP,RUNNING,10.638,30.659,3.491,123.185
2026-01-05T17:00:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.691,30.053,1.548,22.988
2026-01-05T17:30:00,ARRAS,ARR-PM-01,PUMP,RUNNING,11.418,30.797,3.262,134.264
2026-01-05T17:45:00,ARRAS,ARR-PM-01,PUMP,STOPPED,0.801,27.161,0.275,2.422
2026-01-05T18:00:00,ARRAS,ARR-PM-01,PUMP,RUNNING,10.135,32.203,3.348,121.838
2026-01-05T18:15:00,ARRAS,ARR-PM-01,PUMP,RUNNING,10.306,30.36,3.328,113.104
2026-01-05T18:30:00,ARRAS,ARR-PM-01,PUMP,STOPPED,0.575,26.292,0.302,2.494
2026-01-05T18:45:00,ARRAS,ARR-PM-01,PUMP,RUNNING,11.494,29.496,3.265,123.814
2026-01-05T19:00:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.867,30.274,1.507,21.933
2026-01-05T19:15:00,ARRAS,ARR-PM-01,PUMP,RUNNING,11.753,30.938,3.269,124.163
2026-01-05T19:30:00,ARRAS,ARR-PM-01,PUMP,MAINTENANCE,0.79,25.088,0.352,2.126
2026-01-05T19:45:00,ARRAS,ARR-PM-01,PUMP,STOPPED,0.602,25.744,0.414,2.661
2026-01-05T20:00:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.646,29.992,1.699,24.945
2026-01-05T20:15:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.538,29.858,1.593,23.728
2026-01-05T20:30:00,ARRAS,ARR-PM-01,PUMP,RUNNING,10.957,32.11,3.222,119.068
2026-01-05T20:45:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.633,29.29,1.541,22.416
2026-01-05T21:00:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.821,29.16,1.58,24.76
2026-01-05T21:15:00,ARRAS,ARR-PM-01,PUMP,MAINTENANCE,1.234,27.235,0.367,2.602
2026-01-05T21:30:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.921,29.963,1.465,24.192
2026-01-05T21:45:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.768,29.667,1.541,23.449
2026-01-05T22:00:00,ARRAS,ARR-PM-01,PUMP,STOPPED,0.7,25.06,0.414,3.14
2026-01-05T22:15:00,ARRAS,ARR-PM-01,PUMP,RUNNING,11.178,31.489,3.081,114.442
2026-01-05T22:30:00,ARRAS,ARR-PM-01,PUMP,RUNNING,10.651,31.334,3.308,115.07
2026-01-05T22:45:00,ARRAS,ARR-PM-01,PUMP,RUNNING,10.67,30.595,3.287,116.74
2026-01-05T23:00:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.956,30.398,1.538,23.598
2026-01-05T23:15:00,ARRAS,ARR-PM-01,PUMP,RUNNING,11.295,30.569,3.331,125.894
2026-01-05T23:30:00,ARRAS,ARR-PM-01,PUMP,RUNNING,11.526,30.134,3.282,113.796
2026-01-05T23:45:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.668,28.582,1.578,22.627
2026-01-05T00:00:00,ARRAS,ARR-PK-01,PACKAGING_LINE,STOPPED,1.154,22.442,0.164,1.517
2026-01-05T00:15:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,15.567,28.484,1.845,85.615
2026-01-05T00:30:00,ARRAS,ARR-PK-01,PACKAGING_LINE,IDLE,5.101,26.209,0.786,16.342
2026-01-05T00:45:00,ARRAS,ARR-PK-01,PACKAGING_LINE,IDLE,5.092,24.947,0.874,15.999
2026-01-05T01:00:00,ARRAS,ARR-PK-01,PACKAGING_LINE,IDLE,5.424,26.523,0.794,16.08
2026-01-05T01:15:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,15.487,28.027,1.874,70.547
2026-01-05T01:30:00,ARRAS,ARR-PK-01,PACKAGING_LINE,IDLE,4.772,26.037,0.727,16.774
2026-01-05T01:45:00,ARRAS,ARR-PK-01,PACKAGING_LINE,IDLE,5.318,26.097,0.813,15.337
2026-01-05T02:00:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,14.469,27.881,1.686,81.746
2026-01-05T02:15:00,ARRAS,ARR-PK-01,PACKAGING_LINE,STOPPED,1.107,22.896,0.245,1.941
2026-01-05T02:30:00,ARRAS,ARR-PK-01,PACKAGING_LINE,STOPPED,0.951,23.953,0.257,1.724
2026-01-05T02:45:00,ARRAS,ARR-PK-01,PACKAGING_LINE,IDLE,5.396,25.977,0.85,14.831
2026-01-05T03:00:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,15.984,27.996,1.723,86.0
2026-01-05T03:15:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,16.555,27.945,1.811,87.274
2026-01-05T03:30:00,ARRAS,ARR-PK-01,PACKAGING_LINE,IDLE,4.957,26.991,0.79,15.643
2026-01-05T03:45:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,15.165,28.551,1.862,81.355
2026-01-05T04:00:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,14.228,27.821,1.783,76.831
