timestamp,site_id,equipment_id,equipment_type,machine_state,energy_kwh,temperature_c,pressure_bar,flow_m3_h,date,hour_of_day,is_running,energy_per_flow
2026-01-05 20:30:00,ARRAS,ARR-PM-01,PUMP,RUNNING,10.957,32.11,3.222,119.068,2026-01-05,20,True,0.09202304565458394
2026-01-05 20:45:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.633,29.29,1.541,22.416,2026-01-05,20,False,0.16207173447537473
2026-01-05 21:00:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.821,29.16,1.58,24.76,2026-01-05,21,False,0.15432148626817446
2026-01-05 21:15:00,ARRAS,ARR-PM-01,PUMP,MAINTENANCE,1.234,27.235,0.367,2.602,2026-01-05,21,False,0.4742505764796311
2026-01-05 21:30:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.921,29.963,1.465,24.192,2026-01-05,21,False,0.162078373015873
2026-01-05 21:45:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.768,29.667,1.541,23.449,2026-01-05,21,False,0.16068915518785448
2026-01-05 22:00:00,ARRAS,ARR-PM-01,PUMP,STOPPED,0.7,25.06,0.414,3.14,2026-01-05,22,False,0.22292993630573246
2026-01-05 22:15:00,ARRAS,ARR-PM-01,PUMP,RUNNING,11.178,31.489,3.081,114.442,2026-01-05,22,True,0.09767393089949496
2026-01-05 22:30:00,ARRAS,ARR-PM-01,PUMP,RUNNING,10.651,31.334,3.308,115.07,2026-01-05,22,True,0.09256104979577649
2026-01-05 22:45:00,ARRAS,ARR-PM-01,PUMP,RUNNING,10.67,30.595,3.287,116.74,2026-01-05,22,True,0.09139969162240877
2026-01-05 23:00:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.956,30.398,1.538,23.598,2026-01-05,23,False,0.1676413255360624
2026-01-05 23:15:00,ARRAS,ARR-PM-01,PUMP,RUNNING,11.295,30.569,3.331,125.894,2026-01-05,23,True,0.08971833447185727
2026-01-05 23:30:00,ARRAS,ARR-PM-01,PUMP,RUNNING,11.526,30.134,3.282,113.796,2026-01-05,23,True,0.10128651270694927
2026-01-05 23:45:00,ARRAS,ARR-PM-01,PUMP,IDLE,3.668,28.582,1.578,22.627,2026-01-05,23,False,0.1621072170415875
2026-01-05 00:00:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.22,7.67,2.747,144.684,2026-01-05,0,True,0.12592961212020679
2026-01-05 00:15:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.759,3.2,0.24,3.166,2026-01-05,0,False,0.5555906506632975
2026-01-05 00:30:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.099,8.083,2.923,151.208,2026-01-05,0,True,0.11969604782815724
2026-01-05 00:45:00,LILLE,LIL-CH-01,CHILLER,MAINTENANCE,1.293,2.939,0.281,2.905,2026-01-05,0,False,0.4450946643717728
2026-01-05 01:00:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.417,7.41,2.772,158.478,2026-01-05,1,True,0.11621171392874721
2026-01-05 01:15:00,LILLE,LIL-CH-01,CHILLER,RUNNING,19.369,7.683,2.887,150.29,2026-01-05,1,True,0.1288775034932464
2026-01-05 01:30:00,LILLE,LIL-CH-01,CHILLER,MAINTENANCE,1.205,3.008,0.334,2.934,2026-01-05,1,False,0.4107021131561009
2026-01-05 01:45:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.428,2.88,0.206,2.765,2026-01-05,1,False,0.5164556962025316
2026-01-05 02:00:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.233,6.11,1.237,29.876,2026-01-05,2,False,0.20862899986611325
2026-01-05 02:15:00,LILLE,LIL-CH-01,CHILLER,IDLE,5.783,6.206,1.251,31.366,2026-01-05,2,False,0.18437161257412485
2026-01-05 02:30:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.014,3.851,0.259,3.929,2026-01-05,2,False,0.25808093662509546
2026-01-05 02:45:00,LILLE,LIL-CH-01,CHILLER,MAINTENANCE,1.694,3.194,0.221,3.508,2026-01-05,2,False,0.4828962371721779
2026-01-05 03:00:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.501,5.951,1.191,29.309,2026-01-05,3,False,0.22180900064826503
2026-01-05 03:15:00,LILLE,LIL-CH-01,CHILLER,RUNNING,19.71,8.214,2.727,160.669,2026-01-05,3,True,0.12267456696686978
2026-01-05 03:30:00,LILLE,LIL-CH-01,CHILLER,IDLE,5.85,5.723,1.306,30.527,2026-01-05,3,False,0.1916336357978183
2026-01-05 03:45:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.22,2.835,0.222,3.36,2026-01-05,3,False,0.3630952380952381
2026-01-05 04:00:00,LILLE,LIL-CH-01,CHILLER,RUNNING,19.333,8.32,2.689,155.046,2026-01-05,4,True,0.12469202688234458
2026-01-05 04:15:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.278,6.232,1.101,32.721,2026-01-05,4,False,0.19186455181687603
2026-01-05 04:30:00,LILLE,LIL-CH-01,CHILLER,RUNNING,19.087,7.825,2.957,165.567,2026-01-05,4,True,0.11528263482457252
2026-01-05 04:45:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.63,5.806,1.325,32.229,2026-01-05,4,False,0.20571534952992646
2026-01-05 05:00:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.362,3.251,0.337,3.249,2026-01-05,5,False,0.41920590951061865
2026-01-05 05:15:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.628,2.62,0.344,2.912,2026-01-05,5,False,0.5590659340659341
2026-01-05 05:30:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.338,2.992,0.288,3.256,2026-01-05,5,False,0.41093366093366096
2026-01-05 05:45:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.691,3.063,0.219,3.497,2026-01-05,5,False,0.48355733485845015
2026-01-05 06:00:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.178,5.918,1.187,36.706,2026-01-05,6,False,0.16831035797962185
2026-01-05 06:15:00,LILLE,LIL-CH-01,CHILLER,IDLE,5.661,5.917,1.269,30.457,2026-01-05,6,False,0.18586860163509208
2026-01-05 06:30:00,LILLE,LIL-CH-01,CHILLER,MAINTENANCE,1.303,2.744,0.26,2.85,2026-01-05,6,False,0.4571929824561403
2026-01-05 06:45:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.494,2.579,0.334,3.811,2026-01-05,6,False,0.3920230910522173
2026-01-05 07:00:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.309,7.946,2.846,158.142,2026-01-05,7,True,0.11577569526122093
2026-01-05 07:15:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.252,8.423,2.649,170.179,2026-01-05,7,True,0.10137561038671046
2026-01-05 07:30:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.463,5.812,1.218,29.529,2026-01-05,7,False,0.21886958583087812
2026-01-05 07:45:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.565,8.35,2.732,154.924,2026-01-05,7,True,0.11337817252330175
2026-01-05 08:00:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.614,6.363,1.247,28.923,2026-01-05,8,False,0.22867614009611728
2026-01-05 08:15:00,LILLE,LIL-CH-01,CHILLER,IDLE,5.65,5.782,1.275,31.084,2026-01-05,8,False,0.18176553854072836
2026-01-05 08:30:00,LILLE,LIL-CH-01,CHILLER,RUNNING,16.611,7.798,2.812,147.0,2026-01-05,8,True,0.113
2026-01-05 08:45:00,LILLE,LIL-CH-01,CHILLER,RUNNING,16.483,8.005,2.731,173.817,2026-01-05,8,True,0.09482961965745583
2026-01-05 09:00:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.553,7.571,2.787,157.884,2026-01-05,9,True,0.11751032403536775
2026-01-05 09:15:00,LILLE,LIL-CH-01,CHILLER,RUNNING,16.846,29.5,2.844,165.148,2026-01-05,9,True,0.10200547387797612
2026-01-05 09:30:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.653,7.521,2.995,138.813,2026-01-05,9,True,0.12717108628154425
2026-01-05 09:45:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.047,8.28,2.747,162.881,2026-01-05,9,True,0.10465922974441463
2026-01-05 10:00:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.006,8.135,2.772,162.389,2026-01-05,10,True,0.11088189470961703
2026-01-05 10:15:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.024,8.601,2.854,160.821,2026-01-05,10,True,0.11207491558938198
2026-01-05 10:30:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.296,8.47,2.665,155.102,2026-01-05,10,True,0.1115137135562404
2026-01-05 10:45:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.916,8.061,2.925,151.897,2026-01-05,10,True,0.11794834657695677
2026-01-05 11:00:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.481,3.273,0.336,3.209,2026-01-05,11,False,0.4615144904954815
2026-01-05 11:15:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.059,5.721,1.165,30.314,2026-01-05,11,False,0.19987464537837304
2026-01-05 11:30:00,LILLE,LIL-CH-01,CHILLER,RUNNING,19.288,7.674,2.809,147.63,2026-01-05,11,True,0.1306509517035833
2026-01-05 11:45:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.358,7.916,2.759,154.006,2026-01-05,11,True,0.11270989441969793
2026-01-05 12:00:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.079,7.758,2.969,154.198,2026-01-05,12,True,0.11724535986199562
2026-01-05 12:15:00,LILLE,LIL-CH-01,CHILLER,RUNNING,19.068,7.953,2.828,148.226,2026-01-05,12,True,0.1286413989448545
2026-01-05 12:30:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.308,5.8,1.201,30.895,2026-01-05,12,False,0.20417543291794787
2026-01-05 12:45:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.633,8.205,2.678,156.406,2026-01-05,12,True,0.11913225835326009
2026-01-05 13:00:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.042,7.974,2.749,151.99,2026-01-05,13,True,0.11212579774985197
2026-01-05 13:15:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.429,2.748,0.232,3.582,2026-01-05,13,False,0.39893914014517035
2026-01-05 13:30:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.766,7.755,2.843,148.196,2026-01-05,13,True,0.11988177818564602
2026-01-05 13:45:00,LILLE,LIL-CH-01,CHILLER,RUNNING,19.418,7.95,2.852,143.075,2026-01-05,13,True,0.1357190284815656
2026-01-05 14:00:00,LILLE,LIL-CH-01,CHILLER,RUNNING,19.208,8.057,2.992,152.217,2026-01-05,14,True,0.1261882706924982
2026-01-05 14:15:00,LILLE,LIL-CH-01,CHILLER,RUNNING,16.475,7.775,2.741,152.626,2026-01-05,14,True,0.10794360069712894
2026-01-05 14:30:00,LILLE,LIL-CH-01,CHILLER,RUNNING,16.487,7.607,2.901,164.377,2026-01-05,14,True,0.10029992030515217
2026-01-05 14:45:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.494,7.954,2.896,155.798,2026-01-05,14,True,0.11870498979447747
2026-01-05 15:00:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.595,7.713,2.839,137.773,2026-01-05,15,True,0.12771007381707591
2026-01-05 15:15:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.288,5.893,1.282,31.806,2026-01-05,15,False,0.19769854744387852
2026-01-05 15:30:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.309,7.688,2.773,159.401,2026-01-05,15,True,0.10858777548446999
2026-01-05 15:45:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.106,6.235,1.271,28.547,2026-01-05,15,False,0.21389287841104143
2026-01-05 16:00:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.483,7.614,2.83,160.452,2026-01-05,16,True,0.10896093535761474
2026-01-05 16:15:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.456,8.796,2.773,161.117,2026-01-05,16,True,0.1145502957478106
2026-01-05 16:30:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.737,7.748,2.648,169.686,2026-01-05,16,True,0.10452836415496858
2026-01-05 16:45:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.272,6.151,1.238,29.643,2026-01-05,16,False,0.211584522484229
2026-01-05 17:00:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.647,2.322,0.294,2.866,2026-01-05,17,False,0.5746685275645499
2026-01-05 17:15:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.777,7.73,2.719,157.113,2026-01-05,17,True,0.11314786173009236
2026-01-05 17:30:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.398,8.356,2.958,150.113,2026-01-05,17,True,0.12256100404362047
2026-01-05 17:45:00,LILLE,LIL-CH-01,CHILLER,RUNNING,16.927,7.735,2.808,166.525,2026-01-05,17,True,0.10164840114096982
2026-01-05 18:00:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.77,7.925,2.648,161.384,2026-01-05,18,True,0.11011004808407278
2026-01-05 18:15:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.014,7.97,2.555,149.453,2026-01-05,18,True,0.12053287655650939
2026-01-05 18:30:00,LILLE,LIL-CH-01,CHILLER,RUNNING,20.035,7.756,2.726,155.73,2026-01-05,18,True,0.1286521543697425
2026-01-05 18:45:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.315,3.39,0.298,3.029,2026-01-05,18,False,0.4341366787718719
2026-01-05 19:00:00,LILLE,LIL-CH-01,CHILLER,IDLE,5.709,5.895,1.363,29.672,2026-01-05,19,False,0.19240361283364787
2026-01-05 19:15:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.496,7.874,3.136,142.156,2026-01-05,19,True,0.13011058274008833
2026-01-05 19:30:00,LILLE,LIL-CH-01,CHILLER,RUNNING,15.464,8.02,3.048,150.831,2026-01-05,19,True,0.10252534293348185
2026-01-05 19:45:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.699,3.023,0.391,3.635,2026-01-05,19,False,0.46740027510316373
2026-01-05 20:00:00,LILLE,LIL-CH-01,CHILLER,RUNNING,19.349,7.974,2.536,155.7,2026-01-05,20,True,0.12427103403982018
2026-01-05 20:15:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.312,3.039,0.303,3.216,2026-01-05,20,False,0.4079601990049751
2026-01-05 20:30:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.289,6.192,1.253,28.268,2026-01-05,20,False,0.22247771331540964
2026-01-05 20:45:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.311,5.814,1.326,28.403,2026-01-05,20,False,0.22219483857339015
2026-01-05 21:00:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.355,2.988,0.264,2.932,2026-01-05,21,False,0.4621418826739427
2026-01-05 21:15:00,LILLE,LIL-CH-01,CHILLER,RUNNING,17.636,8.203,2.794,160.667,2026-01-05,21,True,0.10976740712156198
2026-01-05 21:30:00,LILLE,LIL-CH-01,CHILLER,STOPPED,1.603,2.928,0.279,3.055,2026-01-05,21,False,0.5247135842880524
2026-01-05 21:45:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.252,5.899,1.292,31.898,2026-01-05,21,False,0.19599974920057683
2026-01-05 22:00:00,LILLE,LIL-CH-01,CHILLER,RUNNING,15.707,7.99,2.772,148.594,2026-01-05,22,True,0.10570413341050111
2026-01-05 22:15:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.781,7.874,2.741,151.405,2026-01-05,22,True,0.12404478055546381
2026-01-05 22:30:00,LILLE,LIL-CH-01,CHILLER,RUNNING,19.024,8.409,2.709,150.045,2026-01-05,22,True,0.12678863007764338
2026-01-05 22:45:00,LILLE,LIL-CH-01,CHILLER,IDLE,5.838,6.068,1.242,30.067,2026-01-05,22,False,0.19416636179199787
2026-01-05 23:00:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.065,7.391,2.906,159.149,2026-01-05,23,True,0.11350998121257438
2026-01-05 23:15:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.73,6.182,1.319,31.739,2026-01-05,23,False,0.21204196729575603
2026-01-05 23:30:00,LILLE,LIL-CH-01,CHILLER,IDLE,6.107,5.925,1.231,32.657,2026-01-05,23,False,0.187004317604189
2026-01-05 23:45:00,LILLE,LIL-CH-01,CHILLER,RUNNING,18.395,8.381,2.913,160.009,2026-01-05,23,True,0.11496228337156035
2026-01-05 00:00:00,LILLE,LIL-CP-01,COMPRESSOR,IDLE,8.799,70.264,3.275,49.703,2026-01-05,0,False,0.1770315675110154
2026-01-05 00:15:00,LILLE,LIL-CP-01,COMPRESSOR,IDLE,8.567,69.439,3.212,46.267,2026-01-05,0,False,0.18516437201461083
2026-01-05 00:30:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,23.666,71.983,7.332,245.808,2026-01-05,0,True,0.09627839614658595
2026-01-05 00:45:00,LILLE,LIL-CP-01,COMPRESSOR,IDLE,8.524,72.753,3.245,45.755,2026-01-05,0,False,0.1862965796087859
2026-01-05 01:00:00,LILLE,LIL-CP-01,COMPRESSOR,STOPPED,1.862,65.263,0.79,5.224,2026-01-05,1,False,0.3564318529862175
2026-01-05 01:15:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,24.542,72.536,7.425,217.198,2026-01-05,1,True,0.11299367397489848
2026-01-05 01:30:00,LILLE,LIL-CP-01,COMPRESSOR,STOPPED,1.889,64.528,0.768,4.551,2026-01-05,1,False,0.4150736101955614
2026-01-05 01:45:00,LILLE,LIL-CP-01,COMPRESSOR,IDLE,8.735,67.44,3.35,43.695,2026-01-05,1,False,0.19990845634511956
2026-01-05 02:00:00,LILLE,LIL-CP-01,COMPRESSOR,IDLE,8.748,70.429,3.227,46.909,2026-01-05,2,False,0.1864887335052975
2026-01-05 02:15:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,24.936,73.034,7.019,221.75,2026-01-05,2,True,0.11245095828635851
2026-01-05 02:30:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,24.286,73.648,7.584,223.559,2026-01-05,2,True,0.10863351508997625
2026-01-05 02:45:00,LILLE,LIL-CP-01,COMPRESSOR,IDLE,8.787,72.986,3.306,47.922,2026-01-05,2,False,0.1833604607487167
2026-01-05 03:00:00,LILLE,LIL-CP-01,COMPRESSOR,MAINTENANCE,1.757,65.024,0.682,4.071,2026-01-05,3,False,0.43158929010071234
2026-01-05 03:15:00,LILLE,LIL-CP-01,COMPRESSOR,STOPPED,1.927,67.509,0.704,4.817,2026-01-05,3,False,0.40004151961801954
2026-01-05 03:30:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,26.757,70.449,7.034,245.42,2026-01-05,3,True,0.10902534430771739
2026-01-05 03:45:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,25.371,70.776,7.18,238.617,2026-01-05,3,True,0.10632519895900125
2026-01-05 04:00:00,LILLE,LIL-CP-01,COMPRESSOR,IDLE,8.347,72.775,3.345,44.609,2026-01-05,4,False,0.18711470779439124
2026-01-05 04:15:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,25.719,71.96,7.275,231.932,2026-01-05,4,True,0.11089026093855096
2026-01-05 04:30:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,22.223,69.252,7.108,231.958,2026-01-05,4,True,0.09580613731796273
2026-01-05 04:45:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,25.767,71.935,7.762,225.873,2026-01-05,4,True,0.11407737976650596
2026-01-05 05:00:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,23.601,68.787,6.979,227.914,2026-01-05,5,True,0.10355221706433128
2026-01-05 05:15:00,LILLE,LIL-CP-01,COMPRESSOR,IDLE,8.811,71.447,2.932,47.635,2026-01-05,5,False,0.18496903537315001
2026-01-05 05:30:00,LILLE,LIL-CP-01,COMPRESSOR,STOPPED,1.9,69.36,0.768,5.197,2026-01-05,5,False,0.3655955358860881
2026-01-05 05:45:00,LILLE,LIL-CP-01,COMPRESSOR,STOPPED,1.834,69.737,0.698,4.491,2026-01-05,5,False,0.40837230015586734
2026-01-05 06:00:00,LILLE,LIL-CP-01,COMPRESSOR,STOPPED,1.583,66.145,0.718,4.598,2026-01-05,6,False,0.3442801217920835
2026-01-05 06:15:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,27.288,72.607,7.593,215.012,2026-01-05,6,True,0.1269138466690231
2026-01-05 06:30:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,26.76,73.577,7.315,228.408,2026-01-05,6,True,0.11715876851949145
2026-01-05 06:45:00,LILLE,LIL-CP-01,COMPRESSOR,IDLE,9.173,71.496,3.247,44.8,2026-01-05,6,False,0.2047544642857143
2026-01-05 07:00:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,22.925,71.478,7.41,221.334,2026-01-05,7,True,0.10357649525152032
2026-01-05 07:15:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,21.741,71.146,7.275,239.476,2026-01-05,7,True,0.09078571547879537
2026-01-05 07:30:00,LILLE,LIL-CP-01,COMPRESSOR,STOPPED,1.794,65.255,0.695,4.583,2026-01-05,7,False,0.39144665066550294
2026-01-05 07:45:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,22.992,74.448,7.225,238.048,2026-01-05,7,True,0.096585562575615
2026-01-05 08:00:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,23.294,70.857,7.673,217.24,2026-01-05,8,True,0.10722703001288897
2026-01-05 08:15:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,24.161,75.203,7.234,235.973,2026-01-05,8,True,0.10238883262068119
2026-01-05 08:30:00,LILLE,LIL-CP-01,COMPRESSOR,IDLE,7.886,68.974,3.291,41.923,2026-01-05,8,False,0.18810676716838012
2026-01-05 08:45:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,25.254,73.312,6.913,235.96,2026-01-05,8,True,0.10702661468045431
2026-01-05 09:00:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,22.08,66.488,7.438,236.767,2026-01-05,9,True,0.09325623925631528
2026-01-05 09:15:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,24.703,70.753,7.315,241.673,2026-01-05,9,True,0.10221663156413832
2026-01-05 09:30:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,23.805,73.611,7.476,224.23,2026-01-05,9,True,0.10616331445390893
2026-01-05 09:45:00,LILLE,LIL-CP-01,COMPRESSOR,IDLE,8.246,69.79,3.486,45.98,2026-01-05,9,False,0.17933884297520664
2026-01-05 10:00:00,LILLE,LIL-CP-01,COMPRESSOR,STOPPED,2.268,65.257,0.749,4.899,2026-01-05,10,False,0.46295162278015917
2026-01-05 10:15:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,23.593,72.437,6.594,253.028,2026-01-05,10,True,0.09324264508275765
2026-01-05 10:30:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,24.337,69.674,6.56,243.434,2026-01-05,10,True,0.09997370950647815
2026-01-05 10:45:00,LILLE,LIL-CP-01,COMPRESSOR,STOPPED,1.621,65.902,0.744,4.808,2026-01-05,10,False,0.3371464226289518
2026-01-05 11:00:00,LILLE,LIL-CP-01,COMPRESSOR,STOPPED,1.7,65.801,0.72,4.497,2026-01-05,11,False,0.37802979764287303
2026-01-05 11:15:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,21.182,71.924,7.603,254.455,2026-01-05,11,True,0.0832445815566603
2026-01-05 11:30:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,24.76,74.671,7.105,222.491,2026-01-05,11,True,0.11128540030832708
2026-01-05 11:45:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,24.835,70.967,6.868,221.056,2026-01-05,11,True,0.11234709756803705
2026-01-05 12:00:00,LILLE,LIL-CP-01,COMPRESSOR,STOPPED,12.8,70.681,7.379,226.899,2026-01-05,12,False,0.05641276515101433
2026-01-05 12:15:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,24.103,74.163,7.085,221.439,2026-01-05,12,True,0.10884713171573211
2026-01-05 12:30:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,24.007,71.162,6.199,240.721,2026-01-05,12,True,0.09972956243950466
2026-01-05 12:45:00,LILLE,LIL-CP-01,COMPRESSOR,STOPPED,2.044,67.618,0.709,5.295,2026-01-05,12,False,0.38602455146364495
2026-01-05 13:00:00,LILLE,LIL-CP-01,COMPRESSOR,IDLE,8.751,68.612,3.374,49.645,2026-01-05,13,False,0.17627152784771877
2026-01-05 13:15:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,20.752,67.882,7.18,228.813,2026-01-05,13,True,0.09069414762273123
2026-01-05 13:30:00,LILLE,LIL-CP-01,COMPRESSOR,IDLE,8.173,72.951,3.305,45.538,2026-01-05,13,False,0.1794764811805525
2026-01-05 13:45:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,25.43,73.708,7.145,245.517,2026-01-05,13,True,0.1035773490226746
2026-01-05 14:00:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,24.587,74.934,7.171,243.266,2026-01-05,14,True,0.10107043318836172
2026-01-05 14:15:00,LILLE,LIL-CP-01,COMPRESSOR,IDLE,8.526,69.239,3.147,46.855,2026-01-05,14,False,0.18196563867250026
2026-01-05 14:30:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,24.271,68.952,7.164,248.856,2026-01-05,14,True,0.09753029864660688
2026-01-05 14:45:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,23.82,72.132,7.731,240.85,2026-01-05,14,True,0.09889973012248288
2026-01-05 15:00:00,LILLE,LIL-CP-01,COMPRESSOR,IDLE,7.483,68.874,3.176,45.355,2026-01-05,15,False,0.16498732223569618
2026-01-05 15:15:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,22.896,76.319,7.363,208.119,2026-01-05,15,True,0.11001398238507777
2026-01-05 15:30:00,LILLE,LIL-CP-01,COMPRESSOR,IDLE,8.495,71.541,3.42,48.409,2026-01-05,15,False,0.17548389762234293
2026-01-05 15:45:00,LILLE,LIL-CP-01,COMPRESSOR,IDLE,7.816,71.623,3.409,50.377,2026-01-05,15,False,0.155150167735276
2026-01-05 16:00:00,LILLE,LIL-CP-01,COMPRESSOR,IDLE,9.309,69.429,3.261,45.651,2026-01-05,16,False,0.20391667214299794
2026-01-05 16:15:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,22.357,76.341,7.385,208.252,2026-01-05,16,True,0.1073555115917254
2026-01-05 16:30:00,LILLE,LIL-CP-01,COMPRESSOR,IDLE,8.307,73.675,3.445,48.93,2026-01-05,16,False,0.169773145309626
2026-01-05 16:45:00,LILLE,LIL-CP-01,COMPRESSOR,IDLE,8.56,73.81,3.133,46.484,2026-01-05,16,False,0.18414938473453232
2026-01-05 17:00:00,LILLE,LIL-CP-01,COMPRESSOR,IDLE,8.415,70.455,3.28,47.922,2026-01-05,17,False,0.1755978465005634
2026-01-05 17:15:00,LILLE,LIL-CP-01,COMPRESSOR,IDLE,8.799,69.649,3.157,44.196,2026-01-05,17,False,0.19909041542221015
2026-01-05 17:30:00,LILLE,LIL-CP-01,COMPRESSOR,STOPPED,1.459,65.927,0.819,5.128,2026-01-05,17,False,0.2845163806552262
2026-01-05 17:45:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,25.1,71.604,7.439,237.732,2026-01-05,17,True,0.10558107448723773
2026-01-05 18:00:00,LILLE,LIL-CP-01,COMPRESSOR,RUNNING,23.234,74.716,6.917,229.187,2026-01-05,18,True,0.10137573248046355
